model_id,category,subset,subset_name,family,image,miou,dice,pixel_acc
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.4870876736111111,0.49345938221391666,0.9741753472222222
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.4949137369791667,0.4974438673264897,0.9898274739583334
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.4920518663194444,0.49599409368078534,0.9841037326388888
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.4913601345486111,0.49564241835520106,0.9827202690972222
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.4878065321180556,0.4938280080737069,0.9756130642361112
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.4913330078125,0.4956286171653737,0.982666015625
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.4891221788194444,0.4945012752653375,0.9782443576388888
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.4912245008680556,0.49557340485215035,0.9824490017361112
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.3929578993055556,0.44006318731393157,0.7859157986111112
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.2527533637152778,0.33577181570839115,0.5055067274305556
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.2800157335069444,0.358987288946078,0.5600314670138888
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.4155544704861111,0.45388284791561734,0.8311089409722222
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.4222547743055556,0.4578504617918701,0.8445095486111112
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.4121771918402778,0.45186088352935927,0.8243543836805556
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.3391791449652778,0.40417966413990397,0.6783582899305556
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.3035753038194444,0.377780778449178,0.6071506076388888
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.4047444661458333,0.44735776928266247,0.8094889322916666
slimsam_50,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.2822265625,0.36079900124843944,0.564453125
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.4793294270833333,0.48944656805717135,0.9586588541666666
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.4829915364583333,0.49134862157463366,0.9659830729166666
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.4801839192708333,0.48989165179127403,0.9603678385416666
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.4811197916666667,0.49037823490378235,0.9622395833333334
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.48583984375,0.4928182268449728,0.9716796875
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.4823947482638889,0.4910396244650007,0.9647894965277778
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.4553765190972222,0.4766461285101792,0.9107530381944444
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.5281097044771625,0.5948399455875747,0.9290093315972222
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.48388572086377685,0.5463125468648768,0.8855523003472222
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.4794921875,0.48953140578265203,0.958984375
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.4806586371527778,0.4901385853779978,0.9613172743055556
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.4742567274305556,0.4867882500348044,0.9485134548611112
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.4797905815972222,0.4896868684072095,0.9595811631944444
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.4830050998263889,0.49135563987581926,0.9660101996527778
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.4774848090277778,0.4884830992951102,0.9549696180555556
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.4811333550347222,0.49038528000884746,0.9622667100694444
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.4805365668402778,0.4900751110065982,0.9610731336805556
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.4814181857638889,0.49053318223278697,0.9628363715277778
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.4844835069444444,0.49211947536647194,0.9689670138888888
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.4753282335069444,0.48735206997733244,0.9506564670138888
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.4953207742137602,0.5581930987820474,0.8985731336805556
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.566209924017791,0.6404858045597615,0.95263671875
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.4795057508680556,0.4895384743204509,0.9590115017361112
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.4844292534722222,0.49209148525764673,0.9688585069444444
slimsam_50,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.4823133680555556,0.49099745940572187,0.9646267361111112
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (1).jpg,0.2795681423611111,0.35861924977381865,0.5591362847222222
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (2).jpg,0.2582600911458333,0.3405956533404883,0.5165201822916666
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (3).jpg,0.3234320746527778,0.39278537308515893,0.6468641493055556
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (4).jpg,0.2877197265625,0.3652564698589803,0.575439453125
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (5).jpg,0.2982855902777778,0.37365774092700826,0.5965711805555556
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (6).jpg,0.3079833984375,0.3811754041395981,0.615966796875
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (1).jpg,0.4164496527777778,0.4544162917357329,0.8328993055555556
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (2).jpg,0.4065483940972222,0.4484574643167061,0.8130967881944444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (3).jpg,0.2576361762152778,0.34005263252116935,0.5152723524305556
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (4).jpg,0.3748101128472222,0.42844739371763463,0.7496202256944444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (5).jpg,0.35958126463025436,0.4372518098470868,0.6919216579861112
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (6).jpg,0.3469780815972222,0.409665951381994,0.6939561631944444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (1).jpg,0.2946099175347222,0.37076043355807803,0.5892198350694444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (2).jpg,0.2734917534722222,0.35358069720137475,0.5469835069444444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (3).jpg,0.2852105034722222,0.3632280798728667,0.5704210069444444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (4).jpg,0.2648494556006271,0.3575441405632791,0.5141059027777778
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (5).jpg,0.3246934678819444,0.39371412594773286,0.6493869357638888
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (1).jpg,0.2769097222222222,0.3564245810055866,0.5538194444444444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (2).jpg,0.3306884765625,0.39808963997060987,0.661376953125
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (3).jpg,0.2516411675347222,0.33478896367540645,0.5032823350694444
slimsam_50,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (4).jpg,0.2869873046875,0.3646657360012409,0.573974609375
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (1).jpg,0.4097086588541667,0.45037348481459943,0.8194173177083334
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (10).jpg,0.4213460286458333,0.457315726714658,0.8426920572916666
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (2).jpg,0.4111056857638889,0.4512162443802662,0.8222113715277778
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (3).jpg,0.4054226345486111,0.4477717024941952,0.8108452690972222
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (4).jpg,0.41259765625,0.4521134296415195,0.8251953125
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (5).jpg,0.4171413845486111,0.4548277850899895,0.8342827690972222
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (6).jpg,0.4124755859375,0.4520401337792642,0.824951171875
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (7).jpg,0.4287109375,0.4616193480546793,0.857421875
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (8).jpg,0.4105495876736111,0.45088108679784905,0.8210991753472222
slimsam_50,foundation_sam,6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (9).jpg,0.4184163411458333,0.4555845997075894,0.8368326822916666
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (1).jpg,0.16606653582475364,0.22631023922227134,0.4881998697916667
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (10).jpg,0.18307540608611308,0.24028787245914632,0.5406901041666666
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (11).jpg,0.18080013781380821,0.23725742290618299,0.5357530381944444
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (2).jpg,0.1652125549067374,0.22470146026660667,0.4875759548611111
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (3).jpg,0.16973964941949113,0.22911893315347875,0.5001627604166666
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (4).jpg,0.16754749258204257,0.22698595477173875,0.4942220052083333
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (5).jpg,0.16793730978646307,0.22659360475948834,0.49658203125
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (6).jpg,0.1665094641003227,0.22575044505782835,0.4916449652777778
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (7).jpg,0.16941218536950017,0.22908794867680615,0.4982096354166667
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (8).jpg,0.1652701358911794,0.22500280261924768,0.4871419270833333
slimsam_50,foundation_sam,6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (9).jpg,0.16741877400143293,0.22552042813908849,0.4956597222222222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (1).jpg,0.2550048828125,0.3377526273241714,0.510009765625
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (10).jpg,0.2529432508680556,0.33593932952641725,0.5058865017361112
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (11).jpg,0.2616373697916667,0.34351960679559784,0.5232747395833334
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (12).jpg,0.2597791883680556,0.34191406180266704,0.5195583767361112
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (13).jpg,0.2543538411458333,0.3371810777280328,0.5087076822916666
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (14).jpg,0.2753363715277778,0.3551186061157372,0.5506727430555556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (15).jpg,0.259521484375,0.34169077467052394,0.51904296875
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (16).jpg,0.2594807942708333,0.3416555049557996,0.5189615885416666
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (17).jpg,0.2759467230902778,0.355625863063504,0.5518934461805556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (18).jpg,0.2558322482638889,0.33847755087391884,0.5116644965277778
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (19).jpg,0.2663845486111111,0.3475860116097975,0.5327690972222222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (2).jpg,0.2644178602430556,0.34590748593835946,0.5288357204861112
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (20).jpg,0.2835693359375,0.3618943760710391,0.567138671875
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (3).jpg,0.2653944227430556,0.3467420389502224,0.5307888454861112
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (4).jpg,0.2715115017361111,0.35192152174677405,0.5430230034722222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (5).jpg,0.2978922526041667,0.37334897241062776,0.5957845052083334
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (6).jpg,0.2871365017361111,0.36478615983733675,0.5742730034722222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (7).jpg,0.2798529730902778,0.35885350540028177,0.5597059461805556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (8).jpg,0.2584771050347222,0.3407843207381842,0.5169542100694444
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 10 (9).jpg,0.2753228081597222,0.3551073246680545,0.5506456163194444
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (1).jpg,0.3476426866319444,0.4101288103048244,0.6952853732638888
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (10).jpg,0.2580837673611111,0.34044228154297573,0.5161675347222222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (11).jpg,0.2728949652777778,0.3530815667555805,0.5457899305555556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (12).jpg,0.26513671875,0.34652201659221443,0.5302734375
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (13).jpg,0.2737223307291667,0.35377333683933737,0.5474446614583334
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (14).jpg,0.2737223307291667,0.35377333683933737,0.5474446614583334
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (15).jpg,0.2514241536458333,0.3345968484323388,0.5028483072916666
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (16).jpg,0.2648518880208333,0.3462786614885354,0.5297037760416666
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (17).jpg,0.2643093532986111,0.3458146261823215,0.5286187065972222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (18).jpg,0.283203125,0.36159600997506236,0.56640625
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (19).jpg,0.2777777777777778,0.35714285714285715,0.5555555555555556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (2).jpg,0.3440619574652778,0.40762642412945316,0.6881239149305556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (20).jpg,0.2778591579861111,0.3572101133391456,0.5557183159722222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (3).jpg,0.3310004340277778,0.39831559704903047,0.6620008680555556
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (4).jpg,0.3708902994791667,0.425874877353642,0.7417805989583334
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (5).jpg,0.2626003689236111,0.3443485993775011,0.5252007378472222
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (6).jpg,0.2589518229166667,0.34119665451426123,0.5179036458333334
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (7).jpg,0.2515190972222222,0.3346809125036096,0.5030381944444444
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (8).jpg,0.2619222005208333,0.3437650200267023,0.5238444010416666
slimsam_77,foundation_sam,4130-steel,4130 Steel,Steel,4130 x 20 (9).jpg,0.2567138671875,0.33924826584933054,0.513427734375
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (1).jpg,0.3333604600694444,0.40001953061423784,0.6667209201388888
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (10).jpg,0.3750813802083333,0.4286245698874733,0.7501627604166666
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (11).jpg,0.4852566189236111,0.49251799947687946,0.9705132378472222
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.4870876736111111,0.49345938221391666,0.9741753472222222
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.4949137369791667,0.4974438673264897,0.9898274739583334
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.4920518663194444,0.49599409368078534,0.9841037326388888
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.4913601345486111,0.49564241835520106,0.9827202690972222
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.4878065321180556,0.4938280080737069,0.9756130642361112
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.4913330078125,0.4956286171653737,0.982666015625
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.4891221788194444,0.4945012752653375,0.9782443576388888
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.4912245008680556,0.49557340485215035,0.9824490017361112
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.3929578993055556,0.44006318731393157,0.7859157986111112
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.2527533637152778,0.33577181570839115,0.5055067274305556
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.2800157335069444,0.358987288946078,0.5600314670138888
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.4155544704861111,0.45388284791561734,0.8311089409722222
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.4222547743055556,0.4578504617918701,0.8445095486111112
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.4121771918402778,0.45186088352935927,0.8243543836805556
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.3391791449652778,0.40417966413990397,0.6783582899305556
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.3035753038194444,0.377780778449178,0.6071506076388888
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.4047444661458333,0.44735776928266247,0.8094889322916666
slimsam_77,foundation_sam,418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.2822265625,0.36079900124843944,0.564453125
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.4793294270833333,0.48944656805717135,0.9586588541666666
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.4829915364583333,0.49134862157463366,0.9659830729166666
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.4801839192708333,0.48989165179127403,0.9603678385416666
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.4811197916666667,0.49037823490378235,0.9622395833333334
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.48583984375,0.4928182268449728,0.9716796875
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.4823947482638889,0.4910396244650007,0.9647894965277778
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.4553765190972222,0.4766461285101792,0.9107530381944444
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.5281097044771625,0.5948399455875747,0.9290093315972222
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.48388572086377685,0.5463125468648768,0.8855523003472222
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.4794921875,0.48953140578265203,0.958984375
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.4806586371527778,0.4901385853779978,0.9613172743055556
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.4742567274305556,0.4867882500348044,0.9485134548611112
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.4797905815972222,0.4896868684072095,0.9595811631944444
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.4830050998263889,0.49135563987581926,0.9660101996527778
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.4774848090277778,0.4884830992951102,0.9549696180555556
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.4811333550347222,0.49038528000884746,0.9622667100694444
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.4805365668402778,0.4900751110065982,0.9610731336805556
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.4814181857638889,0.49053318223278697,0.9628363715277778
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.4844835069444444,0.49211947536647194,0.9689670138888888
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.4753282335069444,0.48735206997733244,0.9506564670138888
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.4953207742137602,0.5581930987820474,0.8985731336805556
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.566209924017791,0.6404858045597615,0.95263671875
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.4795057508680556,0.4895384743204509,0.9590115017361112
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.4844292534722222,0.49209148525764673,0.9688585069444444
slimsam_77,foundation_sam,418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.4823133680555556,0.49099745940572187,0.9646267361111112
slimsam_77,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (1).jpg,0.2795681423611111,0.35861924977381865,0.5591362847222222
slimsam_77,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (2).jpg,0.2582600911458333,0.3405956533404883,0.5165201822916666
slimsam_77,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (3).jpg,0.3234320746527778,0.39278537308515893,0.6468641493055556
slimsam_77,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (4).jpg,0.2877197265625,0.3652564698589803,0.575439453125
slimsam_77,foundation_sam,5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (5).jpg,0.2982855902777778,0.37365774092700826,0.5965711805555556
