subset,subset_name,family,image,miou,dice,pixel_acc,model_id,display_name,group,category,architecture,encoder,input_mode,params_m,train_seconds
4130-steel,4130 Steel,Steel,4130 x 20 (10).jpg,0.7540969336212677,0.8597593354962498,0.8601888020833334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (11).jpg,0.7452399140291233,0.8540210198793126,0.8540581597222222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (12).jpg,0.7387697617372708,0.8497109281757274,0.85009765625,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (13).jpg,0.7504661918096488,0.8574469749817168,0.8574490017361112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (14).jpg,0.7426848173002844,0.852340999643585,0.8523763020833334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (15).jpg,0.7468351392029081,0.8549636130901164,0.8558213975694444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (16).jpg,0.7326025480093274,0.8453553761396009,0.8476833767361112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (17).jpg,0.7436742317823483,0.8526725287288148,0.8551974826388888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (18).jpg,0.7520531069305985,0.8579158342879656,0.8624674479166666,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (19).jpg,0.7703216591597911,0.8698534391609507,0.8733995225694444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
4130-steel,4130 Steel,Steel,4130 x 20 (20).jpg,0.7463477344228836,0.8542252159771939,0.8583713107638888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (1).jpg,0.46489672090294165,0.6100159019384446,0.6980523003472222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.4831709665490168,0.6074203893366856,0.763916015625,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.5143329785288651,0.6318520861868199,0.8081325954861112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.525296365152567,0.636419706988997,0.8327907986111112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.5007987169407029,0.6123982878097742,0.8092176649305556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.40552612967057255,0.5274380780881036,0.6820203993055556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.3814672940243597,0.5225068767055563,0.6145833333333334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.49481287606680713,0.6087557727174753,0.7982313368055556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.3575399899277532,0.4949920833415995,0.5896267361111112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (10).jpg,0.46948609677688974,0.6002133133453681,0.7359483506944444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (11).jpg,0.4882064534964857,0.5195998454203977,0.9402398003472222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.49494599053674576,0.5272811862311472,0.9474826388888888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.5055251632896327,0.5324592101562527,0.9690755208333334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.5109478118791778,0.5458359301847193,0.9636501736111112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.4958749473176606,0.5207421032575094,0.9597981770833334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.49449892851313,0.5262581319989476,0.9477810329861112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.5200330607485567,0.5624441133561439,0.9625922309027778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.4925957193026859,0.5196909288892053,0.9522840711805556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.4879874874284503,0.5062010726828025,0.9590657552083334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.32402944715263365,0.4870165313915436,0.4942220052083333,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.33464415933240077,0.4952058797282497,0.5138888888888888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.7552175986028085,0.8428820670325146,0.9729275173611112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.7963913507302102,0.8758633127293527,0.9736056857638888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.7638371091945297,0.8487776986237032,0.980712890625,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.7525927152459038,0.8414395643479888,0.9685329861111112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.8667080970462213,0.9255869832199604,0.9690212673611112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.7732647610621306,0.8589241935119544,0.9657931857638888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.7601717685689777,0.8469873349722342,0.9732801649305556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.7373232382665267,0.8265174818891448,0.9772677951388888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.7558175863500833,0.842904743653712,0.9756673177083334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.7570207070266866,0.8437367496947983,0.9767252604166666,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.7480810983910974,0.83683098741955,0.9726833767361112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.76875679539621,0.8537479500927038,0.975341796875,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.7430728026744129,0.8311896002365274,0.9794379340277778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.7790968014654078,0.8614999661865153,0.9793294270833334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.8295691395772409,0.9011993641224323,0.9640028211805556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.8112888226444388,0.8880070577279249,0.9655219184027778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.8670798336794069,0.9259972845076889,0.966796875,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.7105103346431544,0.8041895911456058,0.9664442274305556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.7508624881724708,0.8391013552609223,0.9733344184027778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.7583027006871822,0.8452465946837278,0.9742838541666666,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.7232013740620863,0.814260199419894,0.9745551215277778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.707897870077528,0.8025050271685618,0.9629720052083334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.7357780173116956,0.8261652233382997,0.9721137152777778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.7647886355257234,0.8503600849197206,0.9760470920138888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.7338850848778461,0.8245037792404837,0.9719780815972222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (1).jpg,0.5342346000767724,0.6920643936882211,0.7105577256944444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (2).jpg,0.6415335766532593,0.7809252838471832,0.7848307291666666,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (3).jpg,0.6932290463380806,0.8182488391112427,0.8219943576388888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (4).jpg,0.6448018137431597,0.7839492604828044,0.7845052083333334,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (5).jpg,0.68087320534495,0.8071662859614868,0.8255750868055556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (1).jpg,0.7201316594246352,0.8365675232718583,0.8417697482638888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (2).jpg,0.7314604869045966,0.84471034843725,0.8461642795138888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (3).jpg,0.6221360054813292,0.7652737365236484,0.774658203125,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (4).jpg,0.7140554338219773,0.8330235951008362,0.8340928819444444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (5).jpg,0.6042278090850377,0.7529151718676053,0.7548285590277778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (6).jpg,0.6156924656107254,0.7617888382708555,0.7636176215277778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (1).jpg,0.7231225026982679,0.8279798108057548,0.9052191840277778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (2).jpg,0.7360453589744198,0.8389944214166815,0.9036187065972222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (3).jpg,0.8379613963803646,0.9118378419109336,0.9118381076388888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (4).jpg,0.7243895399147677,0.8336251041294194,0.8795030381944444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (5).jpg,0.7518640939071772,0.8554995880082898,0.8781467013888888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (6).jpg,0.6051785796340997,0.7423514571025429,0.7993706597222222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (1).jpg,0.6555456535717682,0.7903812857268879,0.7993706597222222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (2).jpg,0.6746392642711971,0.8003501796754078,0.8325737847222222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (3).jpg,0.5974598514019773,0.7458873542100104,0.7563747829861112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (4).jpg,0.5364634878918383,0.6889909895644284,0.728271484375,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (1).jpg,0.5264755502804053,0.6348645440692001,0.8402235243055556,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (2).jpg,0.4887849545025045,0.5912963184368754,0.8164605034722222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (3).jpg,0.5038446345523332,0.6117326887737383,0.8203396267361112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (4).jpg,0.5346726318833777,0.6457596829235572,0.8408474392361112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (5).jpg,0.4907876392315005,0.5903296484687854,0.8246527777777778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (6).jpg,0.5151201687651127,0.6203851112668737,0.8369411892361112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (7).jpg,0.5185698771743205,0.6269258078504463,0.8331976996527778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (8).jpg,0.5364321954719451,0.6484394506866417,0.8400607638888888,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (9).jpg,0.49674582656201494,0.5948349329856211,0.8339029947916666,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (10).jpg,0.5196618480994647,0.624755969795351,0.8415798611111112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (1).jpg,0.39990872768328095,0.55864918650426,0.6287163628472222,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (2).jpg,0.409067115362778,0.5683636461218278,0.6400824652777778,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (3).jpg,0.41112568379542863,0.5683735635737549,0.6468370225694444,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (4).jpg,0.40397452368323417,0.5608631234856637,0.6428493923611112,metal_manet_edge4_effb0,Metal-MAnet RGB+Sobel (EfficientNet-B0),metallography,edge-aware,MAnet,tu-efficientnet_b0,edge4,8.671727,5.004312753677368
